POSITIVE	Highly Recommend , but get there early !
POSITIVE	Homelands War exhibition just behind the top station was interesting and moving .
NEGATIVE	However , like most things in Dubrovnik , the cable car feels overpriced - but in that special way that makes you feel stupid , like you are being messed with .
POSITIVE	However you do it , this is a must see !
POSITIVE	I ‰Ûª m happy the cable car ride was the first experience we did ( it was followed by a walking tour of the Old City and ended with a walk along the city walls ) .
POSITIVE	I am but the ride was smooth and quick !
POSITIVE	I am not great with heights but felt reassured and safe during the quick ride up to the top .
NEGATIVE	I booked a taxi with this company as they had good reviews but I was very disappointed with the service and value for money .
NEGATIVE	I cant say driver was no polite and he also spoke excellent English , but overall I would not recommend it as we just waited that it is done .
POSITIVE	I did not get the opportunity to do this the last time I visited Dubrovnik , so we had to do it this time around !
NEGATIVE	I didn ‰Ûª t really feel safe there .
NEGATIVE	I DO NOT RECOMMEND THESE SIRS BECAUSE THE FEELING OF BEING IMPOSTORS WE WILL NEVER FORGET .
NEGATIVE	I do not think I will use this company again .
POSITIVE	I do not usually use cable cars but was glad I decided to travel on this one .
POSITIVE	I enjoyed the museum and cafe at the top aswell .
NEGATIVE	I feel this attraction is grossly overpriced when we ended up taking a uber ride to the top of fort Lawrence for 25 pounds and saw the same views .
POSITIVE	I had the best risotto with scampi in a long time , and some great homemade icecream for a dessert .
NEGATIVE	I hated it .
POSITIVE	I have seen more expensive ones .
POSITIVE	I highly recommend going up , but do so right before sunset .
POSITIVE	I particularly enjoyed walking out on the hills beyond the war museum .
POSITIVE	I really loved it .
NEGATIVE	I unfortunately gave them the benefit of the doubt and booked with them again in September .
NEGATIVE	I used it few times and often they was dirty , driver was slpooy and cars are old and no comfortable.
NEGATIVE	I used this company as I thought it had good reviews , little did I know what I was getting into .
NEGATIVE	I waited 20 minutes for the tour bus outside my hostel ( the location I had indicated at time of booking ) .
NEGATIVE	I waited over 40 minutes on the top for the return ride , and we did not receive any information how long we should wait .
NEGATIVE	I wanted to book a transfer from the Airport Innsbruck to Mayrhofen for my friend and me , in case of that we both was looking in the internet for a transfer for us my friend who was in the uk told me the price to mayrhofen it was showing to him more expensive than to me at the same time we was phon.
NEGATIVE	I was disappointed that we did not learn all that much during the tour .
NEGATIVE	I was horrified at their customer service .
NEGATIVE	I was not offered a reschedule or even my money back .
NEGATIVE	I was presented with two options : 1 ) take the new fare or 2 ) cancel the booking .
NEGATIVE	I was really disappointed that the agency scheduled the trip without consulting the weather forecast , but above all by the fact that they left the whole group under a thunder for more than three hours .
NEGATIVE	I was shocked with how long it took the get there as it only took 3 hours to get home .
NEGATIVE	I was still confused why it was higher and a day later received another email titled URGENT asking if I was happy to accept the new amount of 113 EURO .
POSITIVE	I was there on a busy race weekend , and waited only about 10 minutes for a cable car .
NEGATIVE	I was told I could not go back up without paying the full fare .
NEGATIVE	I was told the driver was not coming and we were going to have to sort it out ourselves .
NEGATIVE	I were among the first 50 in the queue but after waiting for 1.5 hours I still found myself lining up waiting for the mini vans .
NEGATIVE	I will certainly not use this company again and will certainly not be recommending them to anyone else .
NEGATIVE	I will most certainly be telling friends and colleagues not to use it but rather get a bit of exercise and walk up Srd .
NEGATIVE	i will never enter that kind of cable car again .
NEGATIVE	I will never use this company again .
NEGATIVE	I will say no more .
NEGATIVE	I wonder why the company didn ‰Ûª t contact me to inform me that we had to wait a bit ?
NEGATIVE	I wonder why the company waited nearly 1 hour to inform me , and when they did , they told me that he was 15 minutes delayed , and not half an hour ?
POSITIVE	I would also suggest visiting the restaurant at the top with the sea view .
NEGATIVE	I would be extremely cautious .
NEGATIVE	I would certainly not recommend this company .
NEGATIVE	I would definitely not be using this company again and would not recommend .
NEGATIVE	I would have cancelled if it was not for the fact that the transfer was about 12 hours away and there was no way of organising a different one .
POSITIVE	I would highly recomend anyone visiting Dubrovnik t use the cable car .
NEGATIVE	I would never again book with Select Dubrovnik as they do not have the tourists ' best interest in mind .
NEGATIVE	I would never use them again , I never want to feel as helpless as that day and can not trust they will stick to their word regardless of when you book or how much you pay .
NEGATIVE	I would not do this over that 's for sure .
NEGATIVE	I would not recommend this tour .
NEGATIVE	I would not recommend this trip for anyone who can not walk far
NEGATIVE	I would not recommend traveling with this company .
NEGATIVE	I would not trust this company as they are very unreliable and do not take the safety of their passengers seriously .
NEGATIVE	I would say skip the cable cars .
NEGATIVE	I would skip this , it 's not really worth the price .
POSITIVE	I would strongly encourage hiking to the top !
NEGATIVE	I would urge prospective clients to find another tour operator besides SuperTours / Viator , as they provide rather poor customer service .
NEGATIVE	If he was there , he should have contacted the hotel staff about our whereabouts .
NEGATIVE	If I had not have phoned , 8 people would have been left at Corfu airport .
POSITIVE	If in Dubrovnik , do not miss it .
NEGATIVE	If not perhaps Conecto should not accept the booking or the money .
POSITIVE	If possible , come here before the sunset and you get a even more beautiful sunset view !
NEGATIVE	If that ‰Ûª s true it is very risky to go in their cars .
POSITIVE	If the weather is clear at the top , take this 4-minute cable car ride to the top for a stunning panoramic view .
NEGATIVE	If they owe money , admit it and will not pay , then it is theft .
NEGATIVE	If this is how they treat potential new customers I can not believe there is still a business to run !
NEGATIVE	If we were to go back we definitely wouldn ‰Ûª t bother with this again .
NEGATIVE	IF YOU APPRECIATE YOUR PEACE , DO NOT CONTACT THEM .
POSITIVE	If you are feeling afluent the restaurant looked lovely .
POSITIVE	If you are in Dubrovnick , you must take the cable car - the view was simply amazing .
NEGATIVE	If you are really desperate to go to the top ( where there is very little to see anyway apart from a good view , an exorbitant cafe and shop , and a museum about the war ) then do it, otherwise , ughhh give it a miss.
POSITIVE	If you book the cable car ride by itself , you can spend as much time on Mt.Srd as you like .
POSITIVE	If you can bring a bottle of wine and just enjoy the time .
POSITIVE	If you choose a clear day you will experience stunning views of the old town and surrounding area .
NEGATIVE	If you decide to visit Montenegro , it is quite beautiful , but I would think twice before taking this tour , this guide , or Magical Tours .
POSITIVE	If you do not have time for anything else , take the cable car and see the wonderful area that is Dubrovnik .
NEGATIVE	If you do not want to get ripped-off again though you will have to stand behind other tourists cramming to get pictures next to a gigantic cross .
POSITIVE	If you do one thing do this ride as the views from the top are amazing on a good day .
POSITIVE	If you go to OldTownDubrovnik , do not miss taking the cable car .
NEGATIVE	If you have an adequate fitness level you can walk up and down to avoid the cost .
NEGATIVE	If you have mobility issues , especially a wheelchair , do not waste your money .
POSITIVE	If you have time , relax over drinks and lunch at the outdoor restaurant .
POSITIVE	If you have time , stop in to the Museum at the top , great views from its roof .
POSITIVE	If you have time take one way ticket it is cheaper and going down on foot ( ( takes about 30 min ) is very nice walk . 
NEGATIVE	If you only have 2-3 hours for the inner city , do not risk loosing time with the cable car .
POSITIVE	If you organised yourself I am sure you could enjoy several hours along the ridge - maybe even walk down .
NEGATIVE	If you suffer from claustrophobia I would not recommend this ride , I do not but still found it very uncomfortable .
POSITIVE	If you take photos , you have to go .
NEGATIVE	If you travel in high season there might be long queues at the bottom station of the cable car .
POSITIVE	If you want to have a fantastic , unobstructed view of Dubrovnik , old town and the surrounding areas , do not miss taking the cable up the hill behind the old town .
NEGATIVE	If you want to spend a tenner to travel for a few minutes up to an overpriced dusty dump on a hill then this is for you .
NEGATIVE	Important , please avoid my disheartening experience and possibly others , with the company Connect to Transfer , I booked a return trip on11th Dec 2017 from Hannover Airport to Bielefeld , on the 10th December KLM cancelled my return flight , immediately I called Croatia ( Connect to Transfer ) can...
POSITIVE	Impressive view of the OldTown , the sea and certain parts of Dubrovnik .
NEGATIVE	In 2015 drivers seem to have been replaced by non-locals who can not speak the language but more interestingly,do not know the area and routes .
NEGATIVE	In addition , I lost my passport in the post office in Mostar , what they did is to leave me in an unknown small town and ask you to do everything by yourself .
NEGATIVE	In addition she never bothered to let anyone know where restrooms were , or places for drinks / snacks / atm ‰Ûª s at rest stops .
POSITIVE	In case of Dubrovnik , this is the best thing to do ( of course you should visit the city wall ) .
NEGATIVE	In case you decide to ever go and try the Dubrovnik Cable Car be sure to check and over check the latest timetable so you do not end up like us walking for 1 hour in complete darkness on a small road full of stones and gravel .
NEGATIVE	In Kator , we were teamed up with a lousy tour guide girl who did not mention anything more than we already knew from the bus and it left us with no tie to explore the city and walking up to the chapel on the hill - the bus guide misinformed us telling us we would have enough time .
NEGATIVE	In order to avoid booking those big coach tour which usually takes 2-3 hrs at Montenegro border control , I even sent a message to SelectDubrovnik to double confirm that I am booking the correct tour - the 18persons minibus tour .
NEGATIVE	In other places even if there were uncontrollable " technical problems " the operator would have sent buses to take their stranded customers down the hill but this operator showed no consideration whatsoever for the people they stranded .
NEGATIVE	In summary , please be aware that any legitimate changes you wish to make to your journey may lead to the loss of your deposit .
NEGATIVE	In the end I had to call a different company to rush us to the airport and pay again even though I had paid a deposit to Connecto .
NEGATIVE	In the end there were troubles , few girls from our group were missing and we had to wait over an hour .
NEGATIVE	in the end we decided to wait in a bar and we didn ‰Ûª t even see the waterfalls
NEGATIVE	In the winter departure time is not 16 : 00 PM , it is 15 : 30 !
POSITIVE	Incredible views of the whole of Dubrovnik , definitely worth the money for the return trip .
POSITIVE	Inexpensive and alotof fun .
NEGATIVE	Inside , it is dark due to heavy tinted windows and can be claustrophobic as the vehicle is filled to capacity .
NEGATIVE	Instead of aplogising , the compnay tried to use our card again .
NEGATIVE	Instead they just ripped us off and took our money .
POSITIVE	Instead we just had a drink and soaked up the views and atmosphere .
POSITIVE	Interesting and informative re the Homeland war 1991-1992 Worth a visit !
POSITIVE	Interesting museum at the top - gave insights into the recent war and the impact on the town .
POSITIVE	Interesting walks around the area .
POSITIVE	islands as far as the eye can see and the OldTown lying beneath you .
POSITIVE	It 's a bit pricey but worth it .
POSITIVE	It 's a little difficult to find the entrance on foot but worth the effort .
POSITIVE	It 's a little pricey but worth it - especially if you want to get some great photos of the city surroundings .
NEGATIVE	It 's a LONG car ride and if you are prone to car sickness like I am , you might have a tough time on the windy roads .
NEGATIVE	It 's a very small ride and the cars are extremely crowded / suffocating .
POSITIVE	It 's beautiful  .
POSITIVE	It 's eerie like you are in a ceasefire , and the war could start any moment and well worth the small entry fee .
POSITIVE	It 's expensive but it 's well worth it .
POSITIVE	It 's newly reopened after being destroyed in the war and it 's well worth a visit .
POSITIVE	It 's not cheap to take the cable car ( about å£15 ) but it is well worth it as the views from the top are fantastic - you can see not just the Old Town , but the whole Dubrovnik area , including the Babin Kuk area , Lapad , and all the little islands fading into the distance .
POSITIVE	It 's now a museum and worth checking out .
POSITIVE	It 's pricey but well worth the spend .
POSITIVE	It 's quite expensive to take the cable car and there can be long queues at peak times but it 's well worth it .
NEGATIVE	It 's simply not worth the price .
NEGATIVE	It 's tight , people smell and you will not be able to see nothing anyways as they pack it to the brim .
POSITIVE	It 's well worth the money and as a special treat , have something to eat or a coffee and cake in the restaurant , you will not be disappointed .
POSITIVE	It 's worth it though , a quick ride to the summit for a fantastic view .
NEGATIVE	It ‰Ûª s a mid evil city with a wall on the coast .
NEGATIVE	it ‰Ûª s massively overpriced for a trip up the mountain .
POSITIVE	It also gives you great perspective of the numerous islands off the coast .
POSITIVE	It costs 140,00 kn for an adult round trip but definitely worth the money .
POSITIVE	It costs 96 kuna and is good value .
NEGATIVE	It costs A LOT .
NEGATIVE	It did not look like he was trying to pass a car as we did not accelerate and we nearly went head on into an oncoming car .
NEGATIVE	It does not deserve the money it costs .
POSITIVE	It gets you up MountSrdj and back down again with good views of the OldTown .
POSITIVE	It gives you a sense of how truly special the walled city and sea views really are .
POSITIVE	It goes without saying the views are unparalleled .
NEGATIVE	It has been 30 working days since the incident and despite continuous e-mails , I have still not received the money and now they are not responding to my e-mails .
POSITIVE	It is a beautiful view and if your organised you could book a table at the restaurant at the top .
POSITIVE	It is a bit pricey , but worth it for the spectacular views .
NEGATIVE	It is a danger break so that we could not use the buggy furthermore .
POSITIVE	It is a must , just beautiful views .
POSITIVE	It is a rather quick ride up , and a wonderful photo and video opportunity !
POSITIVE	It is a reasonably short ride but certainly worthwhile doing !
NEGATIVE	It is a row of four seats cramped next to each other , where only two seats are free for my friend and I. 
POSITIVE	It is a smooth cable car ride because this is not a place of particularly strong winds .
NEGATIVE	It is a tool simply to fleece the cruise ship passengers who spend a few hours in the city .
POSITIVE	It is a very short ride , but you can stay at the viewing level as long as you want .
NEGATIVE	It is a waste of time and money .
POSITIVE	It is a wonderful view but it does not take long to see .
POSITIVE	It is also a must do experience as you will get the chance to see all Dubrovnik from a great location .
POSITIVE	It is an exceptional feet of engineering .
POSITIVE	It is at the side of a busy highway and the steps up to the highway from Pile is the most intense part .
NEGATIVE	It is bad for Croatia to treat visitors like this .
NEGATIVE	It is badly run and expensive for what it is .
NEGATIVE	It is even inhumane , if it was happening in my city I would definitely find / direct an alternative , and pay the excess amount , and never let my customers down early morning , before dawn .
POSITIVE	It is even more beautiful in the evening with all the lights on .
NEGATIVE	It is less than 3 minute ride and it is the most expensive cable car I have ever used
POSITIVE	It is less than four minutes but provides the best views anywhere .
NEGATIVE	It is neither ethical nor responsible .
POSITIVE	It is not a cheap attraction ( as everything else in Dubrovnik , onde of the most expensive cities I have ever been to ) , but it is worth it .
NEGATIVE	It is not a good ride as it is very short .
NEGATIVE	it is not my problem , find the path yourself , he is in charge of the cable car .
POSITIVE	It is possible to buy a one way ticket only , so that you can walk down at your leisure .
POSITIVE	It is pricey , but definitely worth it .
POSITIVE	It is quite expensive , but the view from the top is really worth to spend that money !
NEGATIVE	It is quite unprofessional and very bed experience .
POSITIVE	It is really a beautiful experience , you must try it .
NEGATIVE	It is the second time that this company leaves us stranded without our contracted service .
NEGATIVE	It is very expensive for such a short ride and if you are not at the front of the queue , you might not even get the best views .
POSITIVE	It is worth it and the souvenir shop is nice .
NEGATIVE	It lasted a few minutes and when it was over I wish I had not walked all the way up to the cable cars ( it 's quite a long walk ) .
POSITIVE	It literally the most beautiful , piercing sunset you will see in your life !
POSITIVE	It literally the most beautiful , piercing sunset you will see in your life !
NEGATIVE	It looked so different and I was expecting the cable car to take us all around the city however it really was a disappointment .
NEGATIVE	It looks like you can walk down a few hundred stairs and be back in Old Town , but that 's not the case .
POSITIVE	It made the view even more interesting .
NEGATIVE	It meant we had less time in Kotor Bay which was disappointing .
POSITIVE	It must be the best place to enjoy the panorama of Dubrovnik Old Town .
NEGATIVE	It opens at 9 am , we got there 8.50 and there was already a long queue standing in the already baking sun .
NEGATIVE	It seems the groups off the cruise ships are given a priority .
POSITIVE	It slower for pictures but it was great on the whole .
POSITIVE	It was a full and marvelous day .
POSITIVE	It was a great break between walking the walls and walking through old town .
POSITIVE	It was a great memory !
POSITIVE	It was a lovely experience that I will remember for a long time .
NEGATIVE	It was a mistake !
NEGATIVE	It was a shame to have been in Mostar and not having had at least one hour free to travel .
POSITIVE	It was a smooth ride up .
NEGATIVE	It was a total waste of money IMO .
NEGATIVE	It was also a 4 hour drive and was never offered to stop or any conversation for that matter .
POSITIVE	It was also perfect that my mom could sit down to have a drink while my boyfriend and I wandered around a bit to take photos .
NEGATIVE	It was an absolute harsh mistake , totally regretful about having done this .
POSITIVE	It was an experience for a life , we Experienced the city in the most beautiful way .
NEGATIVE	It was an extra cost and stress not needed .
POSITIVE	it was better !
NEGATIVE	It was bloody awful .
POSITIVE	It was expensive - å£20 for 1 adult and 1 child , but the views were truly worth it .
POSITIVE	It was great and serene .
NEGATIVE	It was late in the dark at nearly 7pm and 200 + people were stuck uphill in the dark lining in queue for hours to wait for some mini vans that could only take 6-7 persons each ride to take us down hill .
NEGATIVE	It was mediocre , service was below standards and we were left with 20 mins of running to the budva city and back ... did we take the tour to explore Montenegro or eat ?
POSITIVE	It was nice to walk around the back for a little space from the crowds and a nice look at the mountains behind the city .
NEGATIVE	It was not as expected and we were disappointed .
NEGATIVE	it was not working when we were traveling .
NEGATIVE	It was quite confusing .
POSITIVE	It was really nice to see the views from the top of MountSrd .
NEGATIVE	It was scary .
POSITIVE	It was short journey but definitely view is great ( panoramic ) .
POSITIVE	It was so so so worth it .
POSITIVE	It was such a nice day out expecially when the suns out .
POSITIVE	It was totally worth the wait .
NEGATIVE	It was very disappointing that having asked the tour organisers about Budva we were given incorrect information .
NEGATIVE	It was very disorganized , we ended up at a mall and lost our 2 hours in Kotor .
NEGATIVE	It was way too hot and boring to recommend anyone to see .
POSITIVE	It was well worth it - the ride is smooth and the views are stunning .
POSITIVE	it was well worth the money , at the top you get great views of the old town , sit and have a Coffey or a beer and admire the view  .
POSITIVE	It will give you super view over the city .
NEGATIVE	it would be scary ! 
NEGATIVE	It would not have been so bad if he had given a simple apology , after all delays can happen .
NEGATIVE	its a 2 minute ride that costs 30 euros for 2 people back and forth , offers nothing amazing view wise , and its a bad photo op since the cables are in the way all the time .
POSITIVE	Its a former battle site from 1991 and I found some shrapnel - a proper , cracking souvenir .
POSITIVE	Its expensive for just the cable car , but if you take the time , have a meal at the top and just soak in the sights its well worth it .
POSITIVE	Its not often you get a wonderful seascape on one side , impressive mountain views on the other and a great view of the unique OldTownofDubrovnik and the surrounding area aswell .
POSITIVE	Journey too short but well worth it for the views at the top on a clear day .
POSITIVE	Just AMAZING .
POSITIVE	Just great !
NEGATIVE	JUST stay away from SelectDubrovnik if u dont want your vacation ruined .
POSITIVE	Just take a walk up there and you can take the most beautiful panoramas , group photos and selfies with a lovely sunset in the background .
POSITIVE	Kids loved it too  .
POSITIVE	Last minute decision on the way back to my apartment late one afternoon and found it v quiet .
NEGATIVE	Lastly company instead of helping us to compensate for the amount we paid is also not willing to refund the initial amount which was being charged to us , which shows clear intention of cheating clients by taking money in advance and not giving them services
NEGATIVE	Later in budva , she ' recommended ' a restaurant that she said was fast and best of town - WRONG !
NEGATIVE	Let down is an understatement .
NEGATIVE	Lift in the upper building is not working or permanently occupied by staff so you are limited to the arrival level .
NEGATIVE	Like most touristy things in Dubrovnik , it is overpriced and nothing special .
POSITIVE	Little bit of an uphill walk to the station BUTI assure you worth it for the stunning views as you travel of the old town , out to sea and the islands beyond .
POSITIVE	Little souvenir shop at top which our kids liked to buy a present in .
POSITIVE	Loads of photo opportunities .
POSITIVE	Lots of great displays and maps of the conflict with Serbia .
POSITIVE	Loved it .
POSITIVE	Loved the War museum , spent ages there .
POSITIVE	Loved the war museum at the top too .
POSITIVE	Loved using the cable car .
POSITIVE	Lovely cafe / restaurant at the top .
POSITIVE	Lovely cafe and panoramic Restaurant at the top , you can pre book tables there to watch the sun go down , well worth it .
POSITIVE	Lovely cafe at the top .
POSITIVE	Lovely cafe at the top too and what a view !
POSITIVE	Lovely panoramic restaurant also and bar .
POSITIVE	Lovely restaurant / bar at the top .
POSITIVE	Lovely restaurant at the top , we had lunch there .
POSITIVE	Lovely restaurant at the top and friendly staff - absolutely wonderful !
POSITIVE	Lovely restaurant at the top as well as a little shop .
POSITIVE	Lovely restaurant at the top aswell as a little shop .
POSITIVE	Lovely restaurant on top of mountain to enjoy a drink or something to eat .
POSITIVE	Lovely restaurant with well trained staff .
POSITIVE	Lovely ride up and down for a fantastic view of old town , Dubrovnik and the islands around it .
POSITIVE	Lovely ride up takes about 4 minutes and the view breath taking .
POSITIVE	Lovely terrace cafe at the top .
POSITIVE	Lovely travel mode
POSITIVE	Lovely views , and interesting museum .
POSITIVE	Lovely views of Dubrovnik !
POSITIVE	Lovely views over the old town and the sea .
POSITIVE	Lovely walks at the top , and a Museum of the recent war .
POSITIVE	Lovely warm breeze to escape the stifling heat from the city .
POSITIVE	Luckily we did not miss the sunset .
POSITIVE	Lucky that in this time of year is not busy so we had hill just for us , also great war museum worth visiting on the hill !
POSITIVE	Lunch in the cafe enjoying the sensational view was fantastic .
NEGATIVE	Magical Tours and our Tour Guide were abysmal .
POSITIVE	Make sure you get a really sunny day to get the great views and photos .
POSITIVE	Marvellous cafe at the top and the view down on to the city is absolutely stunning .
POSITIVE	Marvellous views across the Old town .
NEGATIVE	Massive queues at times .
NEGATIVE	More of an opportunity to take a picture from the top of the walls and ocean but , you can do this as you are leaving Dubrovnik as well .
NEGATIVE	Moreover , the price is very expensive ( 25‰âÂ/person ) and there is nothing to do in the top ( excluding a 4x4 offroad rides , if you are able to pay a lot ) .
POSITIVE	Morning is best for photographs but dinner and a sunset are equally enticing .
NEGATIVE	Most of the other tour guests were also suddenly told they would not be dropped off at the Pile Gate and were instead left at the cable car stop .
NEGATIVE	Much too pricey for two of us leta alone if you have children with you .
POSITIVE	Must do and see in Dubrovnik forsure !
POSITIVE	must do if you visit  .
POSITIVE	Must do whilst in the city !
POSITIVE	My 5 year old loved the cable car and the view is spectacular .
NEGATIVE	My advice is not to use them because it seems one could allege that there is a lack of integrity within their business .
POSITIVE	My elderly mother was traveling with us , and being able to go to the top with such stunning views was one of the highlights of our trip .
POSITIVE	My experience with DubrovnikCableCar was exhilarating !
POSITIVE	My husband enjoyed looking down on things asusual  .
NEGATIVE	My husband instantly blocked his card .
NEGATIVE	My parents took a view and said it not for them .
POSITIVE	My partner and I took the cable car up to have a nice dinner at the top .
NEGATIVE	My partner and I went on this day tour today and found the conduct of our tour guide to be rude and combatative from the beginning of our trip .
NEGATIVE	My partner and I were really looking forward to this but were left bitterly disappointed .
NEGATIVE	My personal opinion is that you should skip the top of the hill and spend your money on other aspects of dubrovnik .
NEGATIVE	My review is based on next facts : - wife bought for whole family ( 4 pax ) as a surprise tour over the Viator for 182 $ ( around 160 EUR ) while later we found out that same package is sold on their website for 120 EUR - this is not old FORD car , this is cheap replica that every second of the tour.
NEGATIVE	My seatbelt was not working properly and this was the same for my husband and the lady sat next to me .
NEGATIVE	My wife was very upset and doubt whether we were discriminated as we are Asian .
NEGATIVE	name of driver was Michael, I would not reccommend this transfer agency .
NEGATIVE	Needed to get a taxi from city centre to Panarama Restaurant and as cable car not working we needed to get a taxi .
NEGATIVE	Needless to say , our day was canceled .
POSITIVE	Needless to say , the swift cable car ride to the top is a pleasant change , and the fortress has been wonderfully revived as a museum and restaurant that give you amazing views down over the orange tiled roofs of the old city .
NEGATIVE	Needless to say due to the fact we were not given ANY prior notice our transfer was not turning up we missed our flight and had to wait 6 HOURS at the airport for the next flight .
NEGATIVE	Never again will choose Connecto because the do not connecto .
NEGATIVE	Never arrived .
POSITIVE	Never ridden in a cable car and did not want to miss this chance .
POSITIVE	Nice and fast , no queues , great views .
POSITIVE	Nice cafe at the top to have a coffee or drink .
POSITIVE	Nice Cafe up there to enjoy a nice lunch / dinner / afternoon ice cream .
POSITIVE	Nice journey .
POSITIVE	Nice little cafe bar too .
POSITIVE	Nice little cafe up there too so can sit & have drink while looking at the view .
POSITIVE	Nice looking restaurant at the top but had already eaten .
POSITIVE	Nice n tidy cable car with a smooth ride .
POSITIVE	Nice place for coffee and cake .
POSITIVE	Nice restaurant at the top , where you can just sit , eat , relax , enjoy .
POSITIVE	Nice restaurant with tables overlooking the old town .
POSITIVE	Nice smooth ride up , took about 5 minutes .
POSITIVE	Nice sun set view location .
POSITIVE	Nice to stay and have a coffe , beer or lunch .
POSITIVE	Nice view of the whole city of Dubrovnik .
POSITIVE	Nice way to see the area .
NEGATIVE	No , I said , I have messages to prove it .
NEGATIVE	No driver at Geneva airport .
NEGATIVE	No family tickets .
NEGATIVE	No further contact was received from them .
NEGATIVE	No one said anything , climbed up hill past closed ticket office .
NEGATIVE	No one said it was closed !
NEGATIVE	No thank you .
NEGATIVE	No thanks .
NEGATIVE	No tour guide .
NEGATIVE	No vehicle turned up .
POSITIVE	No visit to Dubrovnik is complete without a visit to the top of the mountain .
NEGATIVE	No worth it at all
NEGATIVE	Nobody called back .
NEGATIVE	Nor were we told that we would not be stopping for lunch until 3pm !
NEGATIVE	Not a pleasant experience on a hot day.
POSITIVE	Not alot to do / see at the summit , but you can always have a drink / meal at the PanoramaRestaurant .
POSITIVE	Not expensive and regular cars means for a quick ride up without waiting too long .
NEGATIVE	Not good for 4 adults and 2 kids and a lot of bags .
NEGATIVE	Not much to see on top .
POSITIVE	Not only do you get a spectacular view of Dubrovnik , but we were able to locate where we were staying in Lapad and also a beautiful hotel that we decided to go to for a drink at their pool area .
NEGATIVE	Not only would I suggest you do not ever use these companies but I will be taking the matter further to determine whether their behavior is fraudulent .
NEGATIVE	Not the best way to spend your money !
POSITIVE	Not to be missed , the greatest view of the old city and the surroundingS : ) .
POSITIVE	Not to be missed !
POSITIVE	Not to be missed .
NEGATIVE	Not to mention , once we got onto this HUGE bus ( instead of luxury van ) , the bus was TOO large to even fit in the street of our villa so we had to WALK .
NEGATIVE	Not very customer friendly .
