1	It 's a LONG car ride and if you are prone to car sickness like I am , you might have a tough time on the windy roads .
1	It 's a very small ride and the cars are extremely crowded / suffocating .
1	It 's simply not worth the price .
1	It 's tight , people smell and you will not be able to see nothing anyways as they pack it to the brim .
1	It seems the groups off the cruise ships are given a priority .
1	It was a mistake !
1	It was also a 4 hour drive and was never offered to stop or any conversation for that matter .
1	It was an absolute harsh mistake , totally regretful about having done this .
1	It was late in the dark at nearly 7pm and 200 + people were stuck uphill in the dark lining in queue for hours to wait for some mini vans that could only take 6-7 persons each ride to take us down hill .
1	It was mediocre , service was below standards and we were left with 20 mins of running to the budva city and back ... did we take the tour to explore Montenegro or eat ?
1	It was not as expected and we were disappointed .
1	It was scary .
1	It was way too hot and boring to recommend anyone to see .
1	its a 2 minute ride that costs 30 euros for 2 people back and forth , offers nothing amazing view wise , and its a bad photo op since the cables are in the way all the time .
1	JUST stay away from SelectDubrovnik if u dont want your vacation ruined .
1	Lastly company instead of helping us to compensate for the amount we paid is also not willing to refund the initial amount which was being charged to us , which shows clear intention of cheating clients by taking money in advance and not giving them services
1	Later in budva , she ' recommended ' a restaurant that she said was fast and best of town - WRONG !
1	Let down is an understatement .
1	Lift in the upper building is not working or permanently occupied by staff so you are limited to the arrival level .
1	at just under £18 per person for a return trip lasting approx no more than 3 minutes each way it is nothing short of daylight robbery .
1	More of an opportunity to take a picture from the top of the walls and ocean but , you can do this as you are leaving Dubrovnik as well .
1	Most of the other tour guests were also suddenly told they would not be dropped off at the Pile Gate and were instead left at the cable car stop .
1	Much too pricey for two of us leta alone if you have children with you .
1	My advice is not to use them because it seems one could allege that there is a lack of integrity within their business .
1	My husband instantly blocked his card .
1	My parents took a view and said it not for them .
1	My review is based on next facts : - wife bought for whole family ( 4 pax ) as a surprise tour over the Viator for 182 $ ( around 160 EUR ) while later we found out that same package is sold on their website for 120 EUR - this is not old FORD car , this is cheap replica that every second of the tour.
1	My seatbelt was not working properly and this was the same for my husband and the lady sat next to me .
1	My wife was very upset and doubt whether we were discriminated as we are Asian .
1	name of driver was Michael, I would not reccommend this transfer agency .
1	Needed to get a taxi from city centre to Panarama Restaurant and as cable car not working we needed to get a taxi .
1	Needless to say , our day was canceled .
1	Needless to say due to the fact we were not given ANY prior notice our transfer was not turning up we missed our flight and had to wait 6 HOURS at the airport for the next flight .
1	Never again will choose Connecto because the do not connecto .
1	Never arrived .
1	No , I said , I have messages to prove it .
1	No driver at Geneva airport .
1	No family tickets .
1	No further contact was received from them .
1	No one said anything , climbed up hill past closed ticket office .
1	No thank you .
1	No thanks .
1	No tour guide .
1	No vehicle turned up .
1	No one said it was closed !
1	Nobody called back .
1	Nor were we told that we would not be stopping for lunch until 3pm !
1	Not much to see on top .
1	Not only would I suggest you do not ever use these companies but I will be taking the matter further to determine whether their behavior is fraudulent .
1	Not to mention , once we got onto this HUGE bus ( instead of luxury van ) , the bus was TOO large to even fit in the street of our villa so we had to WALK .
1	Not very customer friendly .
1	Not worth €20 return though for the cart .
1	Not worth it .
1	Not worth money as only on 3 minutes and the que was 45 mins long .
1	Not worth spending the money , in my view .
1	Not worth waiting for forty minutes while the operator takes her break and then calls you stupid for giving her the wrong paper .
1	Nothing much up there .
1	Nothing to see from the top but red brick roof top houses .
1	Nothing was said in the reviews about how hot mostar actually is .
1	On argument the driver threatened us to take us to police .
1	On leaving the restaurant a taxi was called for us , for this journey we were only charged 150 Kuna ’ s half of what we were charged by Dino - if you don ’ t want to be conned avoid this taxi driver at all cost .
1	On our visit we were told that the queue would only take 20 minutes , but people at the front told us they were waiting more than an hour .
1	On return journey the operator unexpectedly advised passengers they could not take the return journey and should either walk down or take a taxi .
1	A horror story .
1	On the first leg , the driver was 40 minutes late meeting us at Geneva Airport .
1	On the return leg , the driver did not show up at the agreed time .
1	On the return transfer the driver was not able to install the car seat and got it stuck half in .
1	On the way back , she was slow to answer any questions or concerns because she was too busy reclining on the front seat and reading her book .
1	On the way back they were over 2 hours late and did not provide a suitable car seat for my 3 year old son .
1	On the way home our Guide and Busdriver had a long , loud and annoying conversation .
1	On top there is a civil war museum that was small and not very interesting .
1	Once 30 minutes late and the other just never showed up .
1	the cable car is so crowded you can ’ t breath .
1	Once you ’ re up there , you can ’ t get good pictures as the cable car pylons rare in the way .
1	Once you are up there you will have nowhere to sit apart from at their own restaurant .
1	Once you go up its even a worse line to go down .
1	Only 2 cars and they were overcrowded .
1	Only if you are a photo freak you should spend so much to make a 3m up and down ride, the distance covered os too short and nothing special to offer !
1	Only on checking with our back we realised the full money was not refunded and only on then asking the company they started mentioning cancellation charges !
1	Operator was very rude and incosiderate to how the passengers would return back to the start point .
1	Our car was not as we booked - we had booked a luxury catagory and we got sent a tiny Renault .
1	Our driver did not provide any info during the trip at all .
1	Our driver was awful, and the driving was unacceptable .
1	Our driver was Russian , spoke NO English or French , not one word .
1	Our guide , Marinara , was not engaging with the group ( such as inviting questions or asking what our interests were ) .
1	Our of curiosity I went online to get another quote and was still quoted the original 92 EURO .
1	Our rental car company fitted our seat properly without me asking so I do not think it is unreasonable .
1	Over in a jiffy packed in like sardines .
1	Overall , I feel like I barely saw or learned anything today and was mostly just in a hurry to make the most of my limited time .
1	Overall , If you want to take a tour with a boring guide holding a history lesson , than this tour 100 % suit you .
1	Overall good reviews but my advice is if you need a taxi , hire a car instead .
1	Overall very stressful and inferior service - I certainly would NOT use them again and would NOT recommend !
1	Pathetic drivers and services .
1	Paying 570kuna ( 85Usd ) for a return trip is just not worth it .
1	Pick up 40 minutes late on both outward and return journeys .
1	Pick up from the apartment ( which had been booked at the same time as airport pick up ) was also late , again I had to cross the road and walk to the aforementioned bakery where the driver was sat on his phone .
1	Please avoid this company they are unreliable , unprofessional and more importantly dangerous .
1	Please do not do this trip if you are elderly , pregnant or have small children as the amount of time spent on the bus is ridiculous and whilst the falls and Mostar are nice ... you would be better hiring a car and doing this tour at your own pace .
1	Please DO NOT use this company .
1	Please think twice before booking with this company , Connecto Transfers .
1	Preordered minivan driver arrived 45 minutes late .
1	Pretty much a scam for me though , only a restaurant on top of the hill .
1	Put simply the cost of the cable car left a sour taste and spoilt the whole experience .
1	Queue jumping is basically encouraged and groups given priority over those who have been waiting for 15-30 mins .
1	Quite expensive , and although the view was good from the top it seems like a bit of a rip off .
1	Unfortunately he was 40 minutes late .
1	Really hiking prices to cash in on Game of Thrones and Cruise Ships
1	Really think carefully before booking these types of tours .
1	Refund promised , but what are the chances ?
1	Rip off
1	Ruined our day and stay in Split .
1	Save your moeny .
1	save your money and spend it on something else
1	Save yourself stress , time and ALOT of cash and book with someone else .
1	Secondly they are not transparent with their cancellation charges .
1	Seriously this is an overrated place .
1	Shame on you guys at connecto-taxi .
1	Shame you n you Conecto
1	She didn ’ t give anyone her phone number , and her instructions on where to meet or what we were doing were unclear at best .
1	She has not requested other people to change seats .
1	She is horrible, like a history teacher to repeat the information that you can find on the internet .
1	She just repeated " u wait for the next coach " and drove away ( again the " you are none of my business " attitude ) , leaving me and my wife on the road shocked and didnt know what to do .
1	She kept complaining about how much work she had to do to get us through the border .
1	She looked worried and panicked for most of the trip .
1	She rudely told us " you want to go with us or not , if not go and get the refund " , I chose to have my refund because the price and itinerary of the big coach n minibus tours are completely different , and I didnt want to compromise given their rude n careless attitude .
1	She says that , as we took a tour on the same bus the day before and we already knew we would be seated at the back , we should have said something earlier .
1	She says this would not be possible .
1	She then raised her voice and asked me to take my seat , noting that I am just one unhappy customer .
1	She was not pleasant .
1	She was probably getting commission for the guests , so she could not care less about what we saw and visited .
1	Simply appalling .
1	Simply because an incompetent cable car attendant decided it is more intelligent not to make a public announcement that this is the last trip going down .
1	Since then they have refused to return my deposit , although 17 hours notice was given , and no costs were incurred as a result , furthermore I forwarded KLM 's cancellation notification , but to no avail .
1	Skip this line skip this city .
1	Skip this place
1	SKIP the Cable Car & Rent a Car or hire a Taxi !
1	So , 5 stars for the view from the top , but I am afraid only 1 star for the greedy money making management .
1	So I asked her for the company address for refund and she wasnt even sure whether her company has offices in the old city !
1	So not a great experience and would obviously think twice about booking with this company again .
1	So we departed some 25min later than planned .
1	So we left - disappointed !
1	So we paid extremely high price for three taxi .
1	SO BEWARE   IF YOU BOOK ONLINE AND THEY CANCEL THE CABLE CARS YOU WILL NOT GET ANY KIND OF REFUND ONE VERY DISSATISFIED AND DISAPPOINTED COUPLE
1	Some nice views but not worth the cost .
1	the path is very dangerous and takes two hours .
1	Spend your money on other attractions
1	Stay away and use another company is my advice .
1	STAY AWAY FROM THIS COMPANY unless all you want is a ride to the top of the mountain and back .
1	Still , no attempt to compensate , negotiate or discount from their ridiculous quote of 213 which was more than it would have cost to book 4 individual taxis !
1	Still nobody showed so we called the office twice once ourselves and once by our hotel .
1	Such an inefficient service !
1	Surely when a transfer is pre booked and the drop off address is given to the company the customer can expect to be dropped at least at a convenient place for the customer .
1	Terrible behaviour avoid this company .
1	it would be scary ! 
1	Thankfully the journey was only about 4 minutes but it was one of the most horrible , smelly , disgusting 4 minutes of my life .
1	That is really shameful , as we have to buy a new buggy .
1	That said , whilst we were in the City the organisation and communication from the people that run the cable car was astonishingly poor .
1	 i just can give 1 star !
1	The “ luxury minivan ” is a small vehicle that can accommodate up to 21 adults , including the driver and your guide .
1	The 2 ladies at bottom of the cable car ( where you purchase your tickets ) were extremely rude to us because it seems we could not read the sign that it was closed ) .
1	The activity cost a lot but was not worth the price .
1	The additional cost and delays to our vacation have been stressful .
1	The air conditioning on the mini bus only works when the bus is moving so this was a very long and warm wait .
1	The attitude of the cable car staff was " technical problem , not our problem " and made no attempt to assist those that were stranded .
1	The attraction is kind of overpriced , and you can drive up here for free .
1	The bus picked us up on time and the driving overall was uneventful , but the a / c had some sort of issue and I was either sweating profusely or freezing for the entire journey .
1	The cable and cars did not look stable enough to ride on .
1	The cable car costs $37.00 Canadian for a couple of minutes .
1	The cable car is a 150k round trip with long queues and incompetent staff .
1	The cable car is currently not working due to ' force majeure ' contract disagreements .
1	The cable car is like a sardine box , it 's totally not worth the money or the 30 min wait to go up .
1	The cable car is too packed to really make the most of the view up or down .
1	The cable care ride is very short , you need to wait in a long line to get in , it runs in 2 cars , each can take up to 30 people so inside the car you can be crowded actually by people .
1	The call centre is in Croatia and is staffed exclusively by extremely rude agents with poor English , who will argue with you and not bother apologising for messing up your holiday .
1	The company cancelled my Val D'isere to Geneva Airport transfer with < 2hrs notice , said they could pick me up an hour late which ( with Easter Monday ski resort traffic ) would likely make me miss my flight .
1	The company offered no solution or alternative .
1	The couple in front of us asked the sullen " gatekeeper " why hordes were allowed through when we had been queuing for an hour her answer was " they are a group " !
1	The drive from town to Dubrovnik airport was disaster .
1	The driver arrived after half an hour .
1	the driver basically would stop at various places and tell us " 15 minutes " - we were left to our own devices in trying to figure out what we were to look at .
1	The driver did not show for this despite us paying the deposit .
1	The driver did not show up to collect us , despite having confirmation emails the day before , and we were left stranded .
1	The driver got to the hotel 1 hour late .
1	The driver kept saying it was the parent 's responsibility in croatia for the seat and then proceeded to try to fit the seat incorrectly before I stepped in .
1	The driver phoned the apartment for instructions and was told to take us to Pile gate but he decided not to because the traffic had been bad and he would be late for his next pick up .
1	The driver showed up 11:30 , and he told me that he had informed the company around 10 o'clock that he would be half an hour delayed , and that he asked them to inform me .
1	The driver spoke little English and never gave us any sort of narration .
1	The driver took us on a route driving quickly on a motor way and the safety of my child was put at risk .
1	the driver was also late in collecting us and we only made our ferry transfer by the skin of our teeth .
1	The driver was late for pickup , which ok , can happen but then 20 minutes late for our return to the airport - no contact made about any delay .
1	The Dubrovnik Cable car is a huge waste of money and better viewpoints can be seen renting a car ( which is also more cost effective if you are traveling a group ) .
1	The evening before the transfer ( which was early in the morning ) I get a call from their customer service saying they made a mistake when calculating the fare , and it is actually 160 EUR ( 50EUR more ) .
1	The first was in Berlin in 2017 and I withdrew my complaint and my complaint for the company 's apology and its offer to compensate for their incompetence .
1	The GORAN I SPOKE WITH SAYS HES DOESNT HAVE A MANAGER HE ’ S JUST CUSTOMER SERVICE apparently he can ’ t answer questions because his dispatcher is waving at him .
1	The guide from the minibus picked up two other tourists then wanted to leave immediately , without even looking at us .
1	The interior of the car was stinking after cold cigarette smoke and driver was chasing like there is no tomorrow .
1	The intial amount was refunded but the waiting charges weremt .
1	The issues were as follows : - Purchased tour clearly says “ minibus ” and “ 18 persons is the maximum for this tour ”  but everything was false.
1	The lady at the ticket booth did not warn me that the route back would be so dangerous .
1	The line for the tram to get up and again down we ’ re horrible the Sunday sunset we were there .
1	The male running the cable car said he had phoned to the restaurant and shop but nothing had been handed in which I thought unlikely as the waiter would have seen them as he was heading to clear the table when we were leaving .
1	The manager is very rude and has no customer service .
1	The money was taken in CASH upfront and little did we know what we were getting ourselves into .
1	The most annoying part is there is no contact from the company at all .
1	The office were extremely unprofessional , refusing to talk to us on the phone , and would not come to any agreement on their mistake , leaving us backed into a corner with the driver , holding us in the car on the side of a motorway and having to pay double the initial cost only so we did not miss ...
1	The only reason we didn ’ t miss our flight was due to a flight delay .
1	The only thing up the top other then the view is a massive mobile phone mast and a exhibition you have to pay extra to go into .
1	The only way down is via a VERY BUSY , VERY DARK STREET , where there is no shoulder or sidewalk to walk on and the cars are going VERY FAST .
1	The operator staff need some training in customer service before would consider this again .
1	The people waiting to come down again have to queue up in the hallway where all foot traffic is so there is a jam of people trying to move in 3 different directions at once .
1	The people who book here taxis and maybe somewhere else the prices ar unfurtunately different anyway !
1	Magical Tours and our Tour Guide were abysmal .
1	The price is shocking and they make it impossible to use other good value public transport to see the miseum we badly wanted to see at the top .
1	The problem is there isn ’ t much to see on top after you spend the 150 kuna , at least definitely not worth spending the money .
1	The queues for this ride were too long .
1	The receipt does not reveal the price with clarity ( maybe for fiscal pr shared money in our presence .
1	The reserved money is no longer reserved it ’ s charged to my account and I have a bank statement to prove it .
1	The ride itself only lasts a few minutes and you have better views from the top than from the car .
1	The ride lasted minutes , and the high winds at the top were so high we dived into the shop where the prices were too high to even consider buying a memento of the trip .
1	The ride lasts less than 5 minutes and it is way too expensive .
1	The ride took so long cause out of the 18 people on the bus 2 of the passengers had paid for a trip to mostar and medjugorje they had said this at the start of the trip but were taken anyway .
1	The ride was totally stressful and waste of 220 euros we spent for a 3 hour ride !
1	The road had neither pavements or crossings at this point , so we had to run the risk of crossing the road with our suitcases .
1	The roundtrip ticket was $25 , which was kinda pricy .
1	The same morning of our transfer , only 2 hours before departure , we received a call telling us “ the car is not fit for the journey ” and that it would not show up .
1	The scenery and the photo you can take just isn ’ t worth the money .
1	The service was 10min late although the driver did try to advise of the delay about 20min before citing traffic .
1	The sign at the cable car entrance stated that the operators had not complied with payments and regulations .
1	The skyline is extremely short and the cable cars were crammed with tourists on the day we attempted to use it ; and we are SO glad that we were deterred by the crowds !
1	The staff are rude .
1	The staff was were very very rude and refused to budge , spoke in high tone in take or leave it .
1	The staff zoned off the exit and prioritized a bus load of other tourists .
1	The taxi driver on the leg back was 40 minutes late , did not apologise and blamed the traffic .
1	The taxi we 'd booked , FAILED TO ARRIVE !
1	The ticket is very expensive .
1	The title and description of this excursion are not true what so ever .
1	The tour was rushed and hurried all along and times were cut short .
1	The trip itself lasted 2 minutes where I saw virtually nothing due to the amount of people in the car itself .
1	The truth is : they have overbooked in the minibus tour as they said the minibus was full and therefore put me into the another big coach tour !
1	The cable car itself isn ’ t worth it .
1	The view point from the cable car building is poor and obstucted by the cable cars and cables .
1	The views are almost the same with next to no wait , besides oncoming traffic in the one-lane road to the hill .
1	The facilities are rubbish .
1	The views of Dubrovnik are amazing , however , not quite worth the price your asked to pay for .
1	The views of the city , which many reviewrs are talking about , you can get the same and beautiful pictures from the road .
1	The whole thing was a big stressful mess and to not have a driver that even understood the first word of English , knew where his passengers wanted to go or knew how to get there was against everything this company advertises for on its website .
1	The woman that served us was the rudest nastiest person we have encountered on this trip .
1	The woman was rude and accused me of being mistaken and said I changed the time .
1	Their booking system simply chaotic and their staff are unprofessional !
1	Their customer service is abhorrent and they clearly cash in on the notion that we are transient .
1	Their excuses did not make up for the fact that they had left us stranded with clock ticking on a flight .
1	Then back on bus and taken to derelict factory by a weir , where we had 10mins , before going to viewpoint over suspension bridge before returning to cruise ship .
1	Then received an email , 45 minutes after our arranged pick up time to say someone could be there at 14:30 .
1	Then the driver dropped us off outside a bakery and said your apartment is he somewhere .
1	Then they refused to refund as they said changes were not permitted , so we had to claim via credit card company .
1	Then told system regularly makes mistake despite confirmation of the fee and pick up ; either pay a higher fee or go elsewhere and they will charge you more .
1	There are also remains of a fortress but it 's not attractive .
1	There are only two cars and each one arrives about every 9 mins .
1	There are plenty of other things to do in the area with equally beautiful views .
1	There are some amazing things to do in Dubrovnik and this is not one of them sadly !
1	There is a museum there , but it is not included in your trip price .
1	There is no discount and you will not be able to see anything other than from the main platform .
1	There is no information on what you can see as you would normally expect from a sightseeing attraction .
1	The service team were not honest .
1	There seems to have been no thought into the queuing system to come back down , we queued for 30 minutes , snaking down the stairs with people pushing in .
1	There was a long , long queue , which is not a problem in itself , but very frustrating when you have spent an hour in both the sun and rain and as you get closer to the front , tens of dozens are allowed to jump the queue .
1	There was a mix up with our collection point meaning that we were collected 30 minutes late .
1	There was a sign to say closed due to storm - but it had well passed !
1	There was also an overpriced restaurant , which we did not bother to visit because there was yet another queue .
1	There was confusion in the crowd .
2	$17 for a 3 minute cable car ride is ridiculous .
2	140 kunas or about £18 to get to ride in a cramped space with 30 other people to get to the top of a hill pretty much sums it up .
2	2 cars on the line means that long waits ( over an hour ) are possible and there is absolutely no shelter from that merciless sun whilst queuing .
2	About 20 + people were squished into a hot sweaty cable car which took a short ride to the top .
2	Add that the trip is not 2h45min as they claim , but 3h30min - each way !
2	Advice - if you have an grumpy unfriendly tour guide , block their behaviour out as best as you can and enjoy the sights for what it is !
2	After 30 minutes found ourself coming in to another port ( was not informed that we will be picking up other passengers beforehand ) we had a long wait for passport control to come round even though we were still in the same country , and astonishing amount of passengers to board , some with luggage...
2	After a 4 hour trip home on choppy seas we then had to wait 30mins to get off after the Catamaran had docked as yet the staff felt it best to unload the baggage first , not very customer friendly after the journey , in the heat and with many passengers in a rust to get back for dinner .
2	After a while we noticed that there were problems with the ship  boat engine .
2	After being picked up , our skipper told us that there was a miss understanding even though we called a day before to check the meeting point .
2	After some discussion , they gave us a number to call for a taxi .
2	Again no mention of sea conditions to forewarn everyone to expect a bumpy ride .
2	Again we fortunately had assistance from the apartment owner who sorted this out for us pick up back to airport was late due to " stuck in traffic " however this seems bad planning as Split seems to consistently have a lot of traffic Finally neither vehicles we used had any taxi markings which was a...
2	Along with a bunch of other people , we waited in line for 30-45 minutes .
2	Also if you are late by 2mins , your tour guide may scold you for lateness as ours did !
2	Also it takes 10mins to walk from the waterfalls to the bus at the top of the hill once you factor other tour groups and people at the site .
2	Although not pressured into buying the extras the reality of prices in Venice ( not provided by the company ) were over exaggerated .
2	And it was for a distace of 30km - they did not have to take that ride and back !
2	And the cable car is really expensive !
2	And the cable cars are packed with tourists clicking away , well , it was peak season .
2	And we did not think that the views from the top or the ride itself justified the amount of money they are charging .
2	Arrived within 20 minutes and we were back in the Old Town in no time .
2	As an example when it came to transport around the city they did not even mention the vaporettos or the 24 hour tickets you can get for 20Euros ( there is a stop right next to the ferry port ) .
2	As the trip started , he was using his phone about 90 % of the time which left us feeling a bit unappreciated .
2	As this has been described as a must do experience , we chose to spend the money but we are all disappointed .
2	As we were the second couple in the queue managed to get a place at the front of the car on the ascent and must say the view and ride are spectacular , however the car was absolutely packed , we were like sardines and as I found on the descent it was impossible to see anything apart from the body ne...
2	At around 18 quid this is just too much to ask .
2	At first , we have been left at the meeting point to wait for about 20 minutes which was quite unpleasant as the outside temperature was high .
2	At the top , the views are stunning , however take a cab , bus or Uber and enjoy the views just the same .
2	Avoid it unless you are desperate for photos .
2	Beautiful views but was like being in an oven , no air conditioning so I did not really enjoy it .
2	But it is impossible to get a decent photo without the cable , rocks , railings or poles in the way .
2	But that was not really the cable car peoples fault .
2	But there is no chance of that .
2	But we were wrong .
2	By the time you get to the lower station you might as well continue the walk up .
2	By the way , there is a staircase nearby , so you get on top faster than the funicular .
2	Cable Car was not too exciting .
2	Certainly , weather did not seem to be the issue .
2	Coach and tour parties are frequent visitors and can swell the queue markedly .
2	Conclusion : Do not take this ferry trip .
2	Considering that the price is about 10 euros we were expecting more than it Just being a transportation means .
2	Couldn ’ t get on either time as was nowhere near the front .
2	Crasy ques , long wait times worth doing though just to get the views and photos of the area .
2	Definitely one to avoid during the heat of the day .
2	Despite the very rough weather , many green faces and a lot of confusion we were not given any reassurance by the staff until 2 hours into the trip .
2	Did not even manage to get on cable cAr as the queues were just mad ! !
2	Disappointed .
2	Disappointing .
2	Do it if you have to but apart from the great views there is very little at the top
2	Do not waste your money take a taxi to a hilltop instead Also the operators look like the Croatian mafia and look very unpleasant
2	Do not waste your time in the " museum " .
2	Do some research beforehand , go on a private gondola and expect to have a choppy journey so take some sea sickness tablets if you are affected !
2	During this hour of waiting without any shade , two women fainted , this did not prompt the staff to start the boarding process as they loaded bags first .
2	Entrance to Italy was more efficient than the warnings given by guide . we booked gondolas as reccommended by the guide and venezian line , would not have done this if we knew that gondolas were easy to get and that gondola prices were fixed eur 80 , - basicly at a lower cost than offered by venezia...
2	Even though they new nothing about what was going on .
2	Everybody on board got up very early and could really use a nice nap on the way - but was forced to hear this pitches in three languages .
2	Few days later they charged me the whole amount .
2	For a family of 6,this was extremely expensive at 170kn per adult and 60kn per child ( 3&3 ) there really should be a family ticket available , , ...
2	For example we were informed the walk from the port to the city centre would take an hour minimum and therefore strongly advised to pay extra for a taxi with the company , the walk in actual fact took no longer that 30mins .
2	From the moment we are on route the company start ' selling ' a map and a pen with a contact number in case of an emergency - €5 .
